Age,Accessibility,EdLevel,Employment,Gender,MainBranch,YearsCode,YearsCodePro,Country,PreviousSalary,HaveWorkedWith,ComputerSkills,Employed
<35,No,Undergraduate,1,Man,Dev,6,2,United States of America,115000,Assembly;Bash/Shell;C#;C++;HTML/CSS;JavaScript;MATLAB;PHP;Python;TypeScript;Docker;npm;Pulumi;Unity 3D;ASP.NET;ASP.NET Core ;Flask;AWS;Firebase;Microsoft Azure;VMware;Microsoft SQL Server;MongoDB;MySQL;Oracle;PostgreSQL;Firebase Realtime Database;SQLite,28,1
<35,No,Undergraduate,1,Woman,Dev,17,12,United States of America,157000,Go;Python;SQL;TypeScript;Docker;Kubernetes;Yarn;React.js;Google Cloud;MySQL,10,0
<35,No,Other,1,Man,Dev,12,10,United States of America,107000,Kotlin;Swift,2,0
<35,No,Undergraduate,1,Man,Dev,11,9,United States of America,170000,C++;MariaDB,2,0
>35,No,Undergraduate,1,Man,Dev,24,20,United States of America,120000,Bash/Shell;Java;JavaScript;Kotlin;Ansible;Docker;MongoDB;PostgreSQL;Redis,9,1
>35,No,Master,1,Man,Dev,22,15,United States of America,150000,C#;C++,2,0
<35,No,Undergraduate,1,Man,Dev,7,0,India,201192,C;C++;HTML/CSS;Java;JavaScript;TypeScript;Ansible;Docker;Homebrew;npm;Yarn;React.js;DigitalOcean;Firebase;Microsoft Azure;Cassandra;Elasticsearch;Redis;SQLite,19,1
>35,No,Undergraduate,1,Man,Dev,38,36,United States of America,118000,C;C#;HTML/CSS;JavaScript;PowerShell;TypeScript;Docker;Flow;Kubernetes;npm;Angular;ASP.NET Core ;Node.js;AWS;Microsoft Azure;Elasticsearch;MongoDB,17,1
<35,No,Undergraduate,1,Man,Dev,23,10,United States of America,160000,Dart;Groovy;Java;JavaScript;Kotlin;Python;SQL;Homebrew;AWS;MongoDB,10,0
<35,No,Other,1,Man,NotDev,4,1,United States of America,115000,Bash/Shell;Go;Python;Docker;AWS;Google Cloud;DynamoDB;MySQL;PostgreSQL,9,0
>35,No,Undergraduate,1,Woman,Dev,13,10,United States of America,108000,C#;HTML/CSS;JavaScript;PowerShell;SQL;npm;Angular;Angular.js;ASP.NET;ASP.NET Core ;jQuery;Node.js;React.js;Microsoft Azure;Microsoft SQL Server,15,1
>35,No,Master,1,Man,Dev,15,15,United States of America,170000,C#;C++;Python;Angular;React.js;Vue.js,6,0
<35,No,Undergraduate,1,Man,Dev,14,10,United States of America,139380,Bash/Shell;C++;HTML/CSS;Java;Python;SQL;Docker,7,0
>35,No,Other,1,Man,Dev,13,12,United States of America,220000,Python;SQL;Docker;Kubernetes;npm;AWS;Google Cloud;Microsoft Azure;Elasticsearch;Microsoft SQL Server;MongoDB;MySQL;PostgreSQL;Redis,14,1
>35,No,Master,1,Man,Dev,42,37,United States of America,137000,Bash/Shell;C;Objective-C;Ruby;Swift;Homebrew;AWS;SQLite,8,0
>35,No,NoHigherEd,1,Man,Dev,23,16,United States of America,150000,C#;HTML/CSS;JavaScript;PowerShell;SQL;TypeScript;Docker;Kubernetes;npm;Yarn;ASP.NET Core ;React.js;AWS;Microsoft Azure;Microsoft SQL Server;Oracle;PostgreSQL;Redis,18,1
>35,No,Master,0,Man,Dev,40,25,United States of America,200000,Bash/Shell;C;C#;Java;JavaScript;Lua;Objective-C;ASP.NET;ASP.NET Core ;Microsoft Azure;Microsoft SQL Server;MySQL,12,1
<35,No,Undergraduate,1,Man,Dev,10,5,Canada,109318,C#;Java;Scala;SQL;AWS;IBM Cloud or Watson;Microsoft SQL Server;PostgreSQL,8,1
>35,No,Undergraduate,1,Man,NotDev,11,7,United States of America,125000,Bash/Shell;Groovy;HTML/CSS;JavaScript;Ruby;TypeScript;Docker;npm;AWS,9,1
<35,No,Undergraduate,1,Man,Dev,16,12,United States of America,195000,C#;HTML/CSS;JavaScript;Python;TypeScript;Unity 3D;Node.js;React.js;AWS;Linode;PostgreSQL;Redis,12,1
>35,No,Undergraduate,1,Man,Dev,15,13,United States of America,150000,Java;Docker;Kubernetes;Microsoft SQL Server,4,0
<35,No,Undergraduate,1,Man,Dev,9,8,United States of America,175000,HTML/CSS;JavaScript;PHP;Docker;Homebrew;npm;Yarn;Gatsby;jQuery;Next.js;Node.js;React.js;AWS;Firebase;MySQL,15,1
>35,No,Undergraduate,1,NonBinary,Dev,40,30,United States of America,140000,Bash/Shell;HTML/CSS;JavaScript;Perl;PHP;Python;TypeScript;Homebrew;npm;jQuery;Node.js;Vue.js,12,1
>35,No,Undergraduate,1,Man,Dev,22,17,United States of America,200000,Bash/Shell;C#;HTML/CSS;JavaScript;PowerShell;TypeScript;Docker;npm;Yarn;ASP.NET Core ;Next.js;Node.js;React.js;AWS;Heroku;Elasticsearch;MongoDB,17,1
<35,No,Undergraduate,1,Man,Dev,14,9,United States of America,130000,Go;HTML/CSS;JavaScript;TypeScript;Kubernetes;npm;Angular;Node.js;AWS;PostgreSQL,10,1
<35,No,Undergraduate,1,Woman,Dev,5,5,United States of America,200000,HTML/CSS;JavaScript;TypeScript;Docker;Node.js;AWS;MySQL;PostgreSQL,8,0
<35,No,Undergraduate,1,Man,Dev,9,7,United States of America,170000,Java;JavaScript;Python;SQL;Docker;Homebrew;npm;Angular;Node.js;AWS;DynamoDB;MySQL;Redis,13,1
>35,No,Undergraduate,1,Man,Dev,42,35,United States of America,133000,HTML/CSS;JavaScript;Objective-C;TypeScript;npm;React.js,6,0
<35,No,Undergraduate,1,Woman,Dev,16,7,United States of America,200000,Bash/Shell;Clojure;Groovy;Java;JavaScript;PHP;Python;Ruby;Scala;TypeScript;Ansible;Docker;Homebrew;Kubernetes;npm;Terraform;Yarn;Django;Node.js;React.js;Ruby on Rails;AWS;Google Cloud;Heroku;DynamoDB;Elasticsearch;MySQL;PostgreSQL;Redis,29,1
<35,No,Undergraduate,1,Woman,Dev,13,10,United States of America,118000,Bash/Shell;JavaScript;PHP;Python;Ansible;Docker;Homebrew;Kubernetes;npm;Terraform;Drupal;Node.js;Ruby on Rails;AWS;Cassandra;MySQL,16,1
>35,No,Undergraduate,1,Man,Dev,29,23,United States of America,220000,Bash/Shell;C++;Elixir;Erlang;Groovy;Java;JavaScript;Kotlin;PHP;SQL;TypeScript;Ansible;Chef;Docker;Homebrew;Kubernetes;npm;Puppet;Terraform;Yarn;Angular;Express;Fastify;Laravel;Next.js;Node.js;Phoenix;React.js;Vue.js;AWS;Google Cloud;Microsoft Azure;Elasticsearch;MariaDB;MySQL;PostgreSQL;Redis,37,1
>35,No,Undergraduate,1,Man,Dev,42,34,United States of America,168000,C#;C++;JavaScript;SQL;Docker;ASP.NET Core ;jQuery;AWS;MariaDB;Microsoft SQL Server;MySQL;PostgreSQL,12,1
<35,No,Undergraduate,1,Man,Dev,10,3,United States of America,120000,Groovy;HTML/CSS;Java;JavaScript;Kotlin;Python;SQL;Flask;Google Cloud;MySQL,10,0
<35,No,Undergraduate,1,Man,Dev,7,3,United States of America,200000,C#;HTML/CSS;JavaScript;Python;SQL;npm;ASP.NET;ASP.NET Core ;jQuery;React.js;AWS;Oracle,12,1
<35,No,Undergraduate,1,Man,Dev,7,5,United States of America,160000,Java;Kotlin;AWS;Firebase,4,0
<35,No,Master,0,Man,Dev,18,15,Romania,146650,C#;Angular.js;ASP.NET Core ;Blazor;Microsoft Azure;Microsoft SQL Server,6,0
<35,No,Master,1,Man,Dev,8,6,United States of America,175000,Bash/Shell;HTML/CSS;Python;SQL;Docker;Homebrew;Kubernetes;Flask;AWS;Google Cloud;MySQL;PostgreSQL;Firebase Realtime Database;Redis;SQLite,15,0
<35,No,Undergraduate,1,Man,Dev,13,7,Canada,200000,Bash/Shell;C++;Go;HTML/CSS;Java;JavaScript;Python;Ruby;Rust;TypeScript;Ansible;Kubernetes;npm;Terraform;Next.js;Node.js;Svelte;AWS;DigitalOcean;Google Cloud;Heroku;PostgreSQL;SQLite,23,1
>35,No,Undergraduate,1,Man,Dev,23,11,Israel,136308,C#;HTML/CSS;JavaScript;TypeScript;Docker;npm;Yarn;Angular;Express;Node.js;React.js;AWS;Microsoft Azure;DynamoDB,14,1
<35,No,Undergraduate,1,Man,Dev,15,11,United States of America,105000,HTML/CSS;JavaScript;PHP;SQL;Homebrew;npm;jQuery;Laravel;Vue.js;AWS;DigitalOcean;Google Cloud;MariaDB;MySQL,14,0
>35,No,Undergraduate,1,NonBinary,Dev,11,7,United States of America,200000,Bash/Shell;Clojure;HTML/CSS;Java;JavaScript;TypeScript;Ansible;Docker;Flow;Homebrew;npm;Yarn;Angular;Node.js;React.js;AWS;Firebase;Heroku;Cloud Firestore;PostgreSQL;SQLite,21,1
>35,No,Master,1,Man,Dev,37,25,United States of America,145000,C;C#;C++;Microsoft Azure;Microsoft SQL Server;Oracle,6,0
>35,No,Master,0,Man,Dev,20,15,Serbia,110000,Python;Kubernetes;Flask;AWS,4,0
>35,No,Undergraduate,1,Man,Dev,26,22,United States of America,172500,C#;HTML/CSS;SQL;ASP.NET;ASP.NET Core ;AWS;IBM DB2;Microsoft SQL Server,8,0
<35,No,Undergraduate,1,Man,Dev,3,2,United States of America,110000,Bash/Shell;C#;HTML/CSS;PowerShell;Python;SQL;Docker;Kubernetes;FastAPI;Microsoft Azure;Microsoft SQL Server;MongoDB;MySQL,13,1
>35,No,Master,1,Man,Dev,8,5,United States of America,103000,HTML/CSS;JavaScript;Python;SAS;SQL;AWS;Microsoft SQL Server;MySQL;Oracle;PostgreSQL;SQLite,11,0
<35,No,Undergraduate,1,Man,Dev,10,6,United States of America,170000,Go;HTML/CSS;Java;JavaScript;Python;Rust;TypeScript;Ansible;Docker;Homebrew;Kubernetes;Node.js;React.js;Google Cloud;Elasticsearch;MySQL,16,1
>35,No,Undergraduate,1,Man,Dev,42,39,United States of America,125000,C#;Python;SQL;AWS;DynamoDB;Microsoft SQL Server;MySQL;PostgreSQL,8,0
>35,No,Undergraduate,1,NonBinary,Dev,15,14,Canada,124935,HTML/CSS;JavaScript;Ruby;TypeScript;Docker;React.js;AWS;Google Cloud;Firebase Realtime Database,9,0
>35,No,Master,1,Man,Dev,19,13,United States of America,150000,Assembly;Bash/Shell;C;C++;HTML/CSS;Java;PowerShell;VMware;PostgreSQL,9,0
<35,No,Master,1,Man,Dev,9,2,United States of America,152000,HTML/CSS;JavaScript;Ruby;SQL;Docker;Homebrew;npm;Yarn;Node.js;Ruby on Rails;Vue.js;AWS;Heroku;PostgreSQL;Redis,15,0
>35,No,Master,1,Man,Dev,22,6,United Kingdom of Great Britain and Northern Ireland,125639,Bash/Shell;Go;Haskell;Python;Ruby;Chef;Docker;Kubernetes;Terraform;Ruby on Rails;AWS;Google Cloud;IBM Cloud or Watson;Elasticsearch;MongoDB;MySQL;PostgreSQL;Redis,18,0
>35,No,Undergraduate,1,Man,Dev,17,13,United States of America,145000,C#;HTML/CSS;JavaScript;Kotlin;Ruby;TypeScript;Docker;Yarn;React.js,9,0
>35,No,Master,1,Man,Dev,20,15,United States of America,160000,HTML/CSS;JavaScript;PHP;SQL;jQuery;Google Cloud;MySQL,7,0
>35,No,Undergraduate,1,Man,Dev,48,43,United States of America,160000,C++,1,0
>35,No,Undergraduate,0,Man,Dev,26,22,United States of America,135000,Bash/Shell;JavaScript;PHP;Python;SQL;TypeScript;Docker;Homebrew;npm;Yarn;ASP.NET;Express;Next.js;Node.js;React.js;AWS;DigitalOcean;Firebase;Google Cloud;Managed Hosting;Microsoft Azure;Elasticsearch;Microsoft SQL Server;MySQL;PostgreSQL,25,1
>35,No,Undergraduate,1,Man,Dev,12,10,United States of America,126000,Go;HTML/CSS;JavaScript;PHP;TypeScript;Docker;React.js;AWS;MySQL,9,0
>35,No,Undergraduate,1,Man,Dev,36,22,United States of America,150000,Bash/Shell;Go;HTML/CSS;JavaScript;Ruby;TypeScript;Docker;Homebrew;npm;Yarn;Deno;Express;Node.js;React.js;Ruby on Rails;AWS;MySQL;PostgreSQL;Redis;SQLite,20,1
<35,No,Master,1,Man,Dev,9,5,United States of America,130000,Python;R;SQL;Docker;Kubernetes;AWS;MySQL;PostgreSQL;Redis,9,0
>35,No,Master,1,Man,Dev,25,18,United States of America,170000,Bash/Shell;Go;Groovy;HTML/CSS;Java;JavaScript;Perl;Python;SQL;TypeScript;Ansible;Docker;Homebrew;Kubernetes;npm;Yarn;Django;FastAPI;Flask;jQuery;Node.js;React.js;Vue.js;OpenStack;CouchDB;Elasticsearch;PostgreSQL;Redis;SQLite,29,1
>35,No,Undergraduate,1,Man,Dev,32,28,United States of America,116000,C#;PowerShell;SQL;ASP.NET;ASP.NET Core ;Microsoft Azure;Microsoft SQL Server,7,0
>35,No,Undergraduate,0,Man,Dev,27,23,Sweden,170652,Go;HTML/CSS;JavaScript;PHP;SQL;TypeScript;Docker;Homebrew;npm;Unity 3D;Yarn;Express;Laravel;Next.js;Node.js;React.js;Svelte;Firebase;Google Cloud;Microsoft Azure;Cloud Firestore;MariaDB;MySQL;Firebase Realtime Database;Redis;SQLite,26,1
>35,No,Master,1,Woman,Dev,40,33,United States of America,152000,Ruby;Docker;Homebrew;Ruby on Rails;PostgreSQL,5,0
<35,No,Other,1,Man,Dev,9,7,United States of America,220000,Bash/Shell;Go;JavaScript;Python;SQL;TypeScript;Ansible;Docker;Homebrew;Kubernetes;Terraform;AWS;Firebase;Google Cloud;Cloud Firestore;PostgreSQL;Redis,17,0
>35,No,Undergraduate,1,Man,Dev,10,9,Germany,111976,Bash/Shell;HTML/CSS;JavaScript;Python;Rust;SQL;Swift;TypeScript;Docker;Homebrew;Kubernetes;npm;Express;Flask;Next.js;Node.js;React.js;Svelte;AWS;Google Cloud;MongoDB,21,1
<35,No,Undergraduate,1,Man,Dev,9,5,United States of America,115000,Bash/Shell;C;C++;HTML/CSS;JavaScript;Python;TypeScript;npm;Gatsby;React.js;AWS;Google Cloud,12,1
>35,No,NoHigherEd,1,NonBinary,Dev,5,5,United States of America,130000,C#;HTML/CSS;PowerShell;SQL;VBA;Angular;ASP.NET;ASP.NET Core ;Blazor;Node.js;Microsoft Azure;Microsoft SQL Server,12,1
<35,No,Undergraduate,1,Woman,Dev,14,11,United States of America,107000,HTML/CSS;Java;JavaScript;TypeScript;Chef;Kubernetes;npm;Angular;Node.js;AWS;Cassandra,11,1
<35,No,Undergraduate,1,Man,Dev,9,4,United States of America,203000,Go;Java;MATLAB;Python;SQL;Docker;Kubernetes;Terraform;Django;Flask;AWS;Google Cloud;DynamoDB;Elasticsearch;MariaDB;Neo4j,16,0
<35,No,Undergraduate,1,Man,Dev,12,7,United States of America,120000,Bash/Shell;C#;Go;HTML/CSS;JavaScript;PowerShell;SQL;TypeScript;Docker;Kubernetes;npm;Pulumi;Terraform;Yarn;Angular;ASP.NET;ASP.NET Core ;Express;jQuery;Node.js;React.js;Vue.js;AWS;DigitalOcean;Microsoft Azure;Microsoft SQL Server;Redis,27,1
>35,No,Master,0,Man,Dev,16,11,Romania,106644,HTML/CSS;JavaScript;Ruby;TypeScript;Docker;Homebrew;React.js;Ruby on Rails;Vue.js;Heroku;MySQL;PostgreSQL;Redis;SQLite,14,0
>35,No,Master,1,NonBinary,NotDev,24,23,United States of America,160000,Go;HTML/CSS;Java;JavaScript;PHP;Python;Ruby;SQL;TypeScript;Docker;Homebrew;Kubernetes;npm;Pulumi;Terraform;Django;Drupal;Gatsby;Next.js;Node.js;React.js;Ruby on Rails;AWS;Google Cloud;Heroku;Linode;OpenStack;VMware,28,1
<35,No,Master,1,Man,Dev,4,4,United States of America,102000,HTML/CSS;JavaScript;Julia;PowerShell;Python;R;SQL;VBA;npm;Yarn;Django;FastAPI;Flask;jQuery;Node.js;React.js;Svelte;AWS;Firebase;Heroku;Linode;Elasticsearch;MongoDB;PostgreSQL;Firebase Realtime Database,25,1
>35,No,Undergraduate,1,Man,Dev,40,38,United States of America,133000,C#;Docker;AWS;Microsoft SQL Server,4,0
>35,No,Undergraduate,1,Man,Dev,27,25,Canada,195210,C#;HTML/CSS;JavaScript;TypeScript;npm;ASP.NET Core ;Node.js;React.js;Heroku;Microsoft Azure;Microsoft SQL Server;MongoDB,12,1
<35,No,Other,1,Man,Dev,8,5,United States of America,130000,Dart;HTML/CSS;JavaScript;PHP;Python;SQL;TypeScript;Docker;Homebrew;npm;Angular;Django;Express;Next.js;Node.js;AWS;Firebase;Google Cloud;Cloud Firestore;MySQL,20,1
>35,No,PhD,1,Man,NotDev,20,15,United States of America,150000,C++;Fortran;Julia;Python;Flask,5,0
>35,No,Undergraduate,1,Man,Dev,20,15,United States of America,180000,HTML/CSS;JavaScript;PHP;Python;SQL;TypeScript;Docker;Homebrew;Yarn;Django;Laravel;Next.js;React.js;AWS;Heroku;DynamoDB;Elasticsearch;MySQL;PostgreSQL;Redis,20,0
<35,No,Undergraduate,1,Man,NotDev,7,5,Australia,140127,C#;Go;JavaScript;Python;TypeScript;Ansible;Docker;Kubernetes;npm;Puppet;Terraform;Angular;ASP.NET Core ;Django;Flask;AWS;Google Cloud;Managed Hosting;Microsoft Azure;Oracle Cloud Infrastructure;VMware;Microsoft SQL Server;MySQL;Oracle;PostgreSQL;Redis;SQLite,27,1
>35,No,Undergraduate,1,Man,Dev,7,5,United States of America,205000,Bash/Shell;Clojure;Java;Kotlin;Python;SQL;Docker;Kubernetes;Terraform;Flask;AWS;Google Cloud;Microsoft Azure;PostgreSQL;SQLite,15,1
<35,No,Undergraduate,1,Man,Dev,16,10,United States of America,145000,Bash/Shell;C#;Elixir;Ruby;Docker;Homebrew;Kubernetes;npm;Yarn;Angular;ASP.NET Core ;React.js;Ruby on Rails;AWS;Google Cloud;Microsoft SQL Server;MongoDB;PostgreSQL;Redis;SQLite,20,1
<35,No,Undergraduate,1,Man,Dev,12,4,United States of America,200000,C;C++;JavaScript;MATLAB;Rust;TypeScript;Docker;Kubernetes;AWS;DynamoDB,10,0
>35,No,Undergraduate,1,Man,Dev,18,14,United States of America,110000,HTML/CSS;JavaScript;PHP;SQL;Homebrew;npm;jQuery;Laravel;AWS;DynamoDB;MariaDB;MySQL,12,0
<35,No,Undergraduate,1,Man,Dev,8,6,United States of America,135000,Bash/Shell;C;HTML/CSS;Java;JavaScript;Kotlin;Python;Rust;SQL;Docker;npm;Django;FastAPI;Flask;React.js;Elasticsearch;MongoDB;PostgreSQL;Redis,19,1
>35,No,Other,1,Man,Dev,38,10,United States of America,200000,Bash/Shell;HTML/CSS;Java;JavaScript;Python;SQL;TypeScript;Homebrew;npm;Yarn;Flask;Node.js;Microsoft Azure;MariaDB;MySQL,15,1
>35,No,Master,0,Man,Dev,44,43,Germany,138637,Bash/Shell;C++;Groovy;JavaScript;Lua;Python;Docker;jQuery;Node.js;SQLite,10,1
>35,No,Undergraduate,1,Man,Dev,18,14,United States of America,101000,F#;HTML/CSS;PowerShell;Python;SQL;npm;Terraform;ASP.NET Core ;Node.js;React.js;Heroku;Microsoft Azure;Microsoft SQL Server;PostgreSQL,14,1
>35,No,Master,1,Man,Dev,20,15,Ireland,106644,Bash/Shell;HTML/CSS;JavaScript;PHP;Python;SQL;Swift;Docker;npm;Django;Express;jQuery;Laravel;Node.js;React.js;AWS;DynamoDB;MongoDB;MySQL;PostgreSQL;Redis;SQLite,22,1
>35,Yes,Master,1,Man,Dev,17,14,Poland,127968,Bash/Shell;HTML/CSS;JavaScript;Python;SQL;TypeScript;Docker;Homebrew;npm;Terraform;Yarn;Express;Next.js;Node.js;React.js;AWS;DigitalOcean;Google Cloud;Heroku;OVH;PostgreSQL,21,1
<35,No,Undergraduate,1,Man,Dev,13,8,United States of America,156000,Bash/Shell;Java;JavaScript;Python;Docker;AWS;Oracle Cloud Infrastructure;Oracle,8,0
<35,No,Undergraduate,1,Man,Dev,14,10,United States of America,180000,Bash/Shell;HTML/CSS;JavaScript;SQL;TypeScript;Docker;Homebrew;npm;Angular;Express;Laravel;Node.js;AWS;Heroku;MySQL,15,1
<35,No,Other,1,Man,Dev,10,5,United States of America,210000,Bash/Shell;HTML/CSS;Java;JavaScript;Python;Ruby;SQL;TypeScript;VBA;Docker;Homebrew;npm;Yarn;Angular.js;Express;jQuery;Node.js;React.js;AWS;DigitalOcean;Google Cloud;Heroku;MongoDB;MySQL;PostgreSQL;SQLite,26,1
<35,No,Undergraduate,1,NonBinary,Dev,14,4,United States of America,110000,Bash/Shell;C++;HTML/CSS;JavaScript;Lua;Python;Rust;SQL;Docker;Kubernetes;npm;Flask;Node.js;MariaDB;SQLite,15,1
>35,No,Other,1,Woman,Dev,10,10,United States of America,120000,HTML/CSS;JavaScript;PHP;Docker;Homebrew;npm;Yarn;Node.js;React.js;Vue.js,10,0
<35,No,Undergraduate,1,Man,NotDev,10,7,United States of America,115000,HTML/CSS;JavaScript;LISP;Python;Rust;TypeScript;VBA;Yarn;Node.js;Svelte;AWS;Microsoft SQL Server;Oracle,13,1
>35,No,Undergraduate,1,Woman,Dev,17,12,United States of America,182500,Bash/Shell;Go;HTML/CSS;JavaScript;Kotlin;TypeScript;Docker;Homebrew;npm;Terraform;Yarn;Node.js;React.js;AWS,14,1
>35,No,Undergraduate,1,Man,Dev,33,14,Australia,106157,Bash/Shell;C;C++;Python;AWS;Google Cloud,6,0
<35,No,Undergraduate,1,Man,NotDev,7,6,United States of America,180000,Bash/Shell;Go;HTML/CSS;JavaScript;Python;Docker;Homebrew;Puppet;Terraform;Node.js;Vue.js;AWS;DynamoDB,13,0
<35,No,Undergraduate,1,Man,Dev,5,5,United States of America,220000,Bash/Shell;C#;Go;JavaScript;Lua;PowerShell;Python;Rust;SQL;TypeScript;Docker;Homebrew;Kubernetes;npm;Unity 3D;Unreal Engine;ASP.NET Core ;Express;Node.js;Svelte;AWS;Google Cloud;MongoDB;PostgreSQL;Redis;SQLite,26,1
>35,No,Master,1,Man,Dev,28,22,Australia,104741,C#;ASP.NET;ASP.NET Core ;Microsoft Azure;Microsoft SQL Server;Redis,6,0
>35,No,Other,0,Man,Dev,36,35,United States of America,180000,C#;JavaScript;SQL;npm;ASP.NET Core ;Microsoft Azure;Microsoft SQL Server,7,1
>35,No,Master,1,Man,Dev,44,40,United States of America,131311,Assembly;Bash/Shell;C;C#;C++;Delphi;Erlang;Go;HTML/CSS;JavaScript;Lua;MATLAB;Perl;PHP;PowerShell;Python;Rust;SQL;Swift;Homebrew;Unity 3D;Angular;Django;Node.js;Google Cloud;IBM Cloud or Watson;Microsoft Azure;VMware;Cassandra;Microsoft SQL Server;PostgreSQL;SQLite,32,1
<35,No,Master,1,Man,Dev,13,10,United States of America,140000,HTML/CSS;JavaScript;Python;TypeScript;Docker;Homebrew;npm;Yarn;Next.js;Node.js;React.js;AWS;DigitalOcean;Google Cloud;PostgreSQL,15,1
<35,No,Undergraduate,1,Woman,NotDev,4,4,United States of America,150000,PowerShell;SQL;Flow;AWS;Google Cloud;Microsoft SQL Server,6,0
>35,No,Master,1,Man,Dev,31,15,United States of America,165000,C++;HTML/CSS;JavaScript;Python;npm;Yarn;Next.js;React.js;Firebase;Google Cloud;Heroku;Cloud Firestore;Firebase Realtime Database,13,0
>35,No,Other,1,NonBinary,NotDev,42,34,Canada,118688,Bash/Shell;HTML/CSS;JavaScript;Perl;PHP;R;SQL;Swift;TypeScript;Ansible;Docker;Homebrew;Kubernetes;npm;Terraform;Angular;Drupal;Node.js;Svelte;Vue.js;AWS;Google Cloud;Linode;Microsoft Azure;Oracle Cloud Infrastructure;VMware;DynamoDB;MariaDB;MySQL;Oracle;PostgreSQL;Redis,32,1
<35,No,Undergraduate,1,Man,Dev,16,10,United States of America,180000,Bash/Shell;HTML/CSS;JavaScript;Python;SQL;TypeScript;Docker;Kubernetes;npm;Django;FastAPI;Flask;jQuery;Vue.js;AWS;MongoDB;PostgreSQL;Redis,18,1
>35,No,Undergraduate,1,Man,Dev,28,26,Canada,195210,JavaScript;Python;Ruby;SQL;TypeScript;Docker;npm;Express;Node.js;React.js;Ruby on Rails;AWS;DigitalOcean;Elasticsearch;PostgreSQL;Redis,16,1
>35,No,Master,1,Man,Dev,8,6,United States of America,156000,Bash/Shell;Go;Java;JavaScript;PowerShell;Python;R;Scala;SQL;Ansible;Docker;Kubernetes;Terraform;AWS;DigitalOcean;Microsoft Azure;Elasticsearch;MariaDB;Microsoft SQL Server;MongoDB;MySQL;Neo4j,22,1
<35,No,Master,1,Man,Dev,5,1,United States of America,140000,Bash/Shell;Go;JavaScript;Lua;PHP;Rust;TypeScript;Docker;Homebrew;Kubernetes;npm;Terraform;Yarn;Deno;Express;Flask;Node.js;React.js;Vue.js;AWS;DigitalOcean;Google Cloud;Heroku;DynamoDB;Elasticsearch;MongoDB;PostgreSQL;Redis,28,1
>35,No,Undergraduate,0,Man,Dev,35,32,Australia,176928,HTML/CSS;Java;JavaScript;SQL;TypeScript;npm;Puppet;Node.js;React.js;Microsoft Azure;Oracle,11,1
<35,No,Other,0,Man,Dev,8,6,Netherlands,153564,HTML/CSS;JavaScript;PHP;TypeScript;Docker;npm;Express;Svelte;Vue.js;AWS;DigitalOcean;Firebase;Google Cloud;Linode;OVH;Cloud Firestore;MongoDB;MySQL;Redis,19,1
<35,No,Undergraduate,1,Man,Dev,14,10,United States of America,103000,Bash/Shell;C#;C++;Dart;HTML/CSS;Java;JavaScript;Kotlin;PHP;Python;SQL;Swift;TypeScript;npm;Unity 3D;Node.js;React.js;Microsoft Azure;MariaDB;Microsoft SQL Server;MySQL,21,1
>35,No,Undergraduate,1,Man,Dev,42,27,United States of America,135000,C#;HTML/CSS;JavaScript;PHP;PowerShell;SQL;ASP.NET Core ;jQuery;React.js;Microsoft Azure;Couchbase;Microsoft SQL Server,12,1
<35,No,Undergraduate,1,Man,Dev,11,5,Canada,109777,Bash/Shell;C#;HTML/CSS;JavaScript;SQL;Docker;npm;Yarn;ASP.NET Core ;Express;jQuery;Node.js;React.js;AWS;Microsoft Azure;Microsoft SQL Server;PostgreSQL;Redis,18,1
<35,No,Undergraduate,1,Man,Dev,10,5,United States of America,190000,Clojure;HTML/CSS;Java;Kotlin;Swift;TypeScript;Docker;npm;Yarn;React.js;Heroku;MySQL;PostgreSQL,13,1
<35,No,Master,1,Man,Dev,26,11,United States of America,200000,Bash/Shell;Groovy;Java;Kotlin,4,0
<35,No,Master,1,Man,Dev,12,7,United States of America,220000,C;C#;C++;Python;Unity 3D,5,0
>35,No,Master,1,Man,Dev,16,13,Australia,141542,Python;Docker;Kubernetes;Terraform;FastAPI;AWS,6,0
<35,No,Undergraduate,1,Man,Dev,18,11,United States of America,125000,Bash/Shell;JavaScript;Python;R;Ruby;SQL;Docker;Homebrew;Kubernetes;npm;Yarn;Flask;Node.js;React.js;AWS;DigitalOcean;Firebase;Google Cloud;Heroku;Linode;Microsoft Azure;Cloud Firestore;PostgreSQL;SQLite,24,1
>35,No,Undergraduate,1,Man,Dev,40,35,United States of America,200000,Assembly;C;C++;MATLAB;Perl,5,0
<35,No,Other,1,Man,Dev,12,6,United States of America,220000,HTML/CSS;Java;JavaScript;SQL;Docker;npm;Yarn;Express;Node.js;React.js;Vue.js;AWS;DigitalOcean;Managed Hosting;MongoDB;MySQL;PostgreSQL;Redis,18,1
>35,No,Master,1,Man,Dev,23,18,United States of America,165000,Bash/Shell;C#;Groovy;HTML/CSS;Java;JavaScript;PowerShell;SQL;TypeScript;Docker;npm;Terraform;Yarn;ASP.NET Core ;Express;Node.js;React.js;AWS;DynamoDB;Elasticsearch;Microsoft SQL Server;PostgreSQL,22,1
>35,No,Master,1,Man,Dev,25,13,United States of America,200000,Bash/Shell;Go;JavaScript;Perl;Python;SQL;Docker;npm;Angular.js;Node.js;AWS;Redis,12,1
